catalog_key,name_ko,brand_ko,translated_at,model
luckyscent:1128,외교적 사건 오 드 퍼퓸,조보이 파리,2026-09-24T12:26:19.490466+00:00,gpt-5.6-luna
luckyscent:1129,1899 트래블 스프레이 오 드 퍼퓸,이스토아르 드 파퓸,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1130,1828 트래블 스프레이 오 드 퍼퓸,이스토아르 드 파퓸,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1131,클로즈 업 오 드 퍼퓸,올팩티브 스튜디오,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1132,아쿠아 유니버설리스 센티드 헤어 미스트,메종 프란시스 커정,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1133,아 라 로즈 센티드 헤어 미스트,메종 프란시스 커정,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1134,리마커블 피플 오 드 퍼퓸,에따 리브르 도랑주,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1135,불스 블러드 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1136,케이프 하트애치 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1137,에브리 스톰 어 세레나데 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1138,폴링 인투 더 씨 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1139,메모어스 오브 어 트레스패서 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1140,더 코브라 앤 더 카나리 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1141,더 소프트 론 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1142,예스터데이 헤이즈 오 드 퍼퓸,이매지너리 오서스,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1143,엠퍼시 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1144,알트루이스트 오 드 퍼퓸,J.F. 슈바르츠로제,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1145,레더 6 오 드 퍼퓸,J.F. 슈바르츠로제,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1146,차이트가이스트 오 드 퍼퓸,J.F. 슈바르츠로제,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1147,라우슈 오 드 퍼퓸,J.F. 슈바르츠로제,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1148,IA-33 오 드 퍼퓸,J.F. 슈바르츠로제,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1149,카이 로즈 - 퍼퓸 오일 롤온 퍼퓸 오일,카이,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1150,블라썸 러브 오 드 퍼퓸,아모아지,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1151,에피도르 오 드 퍼퓸,뤼뱅,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1152,솔레 디 포지타노 오 드 퍼퓸,톰 포드 프라이빗 블렌드,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1153,압솔뤼 도스만트 오 드 퍼퓸,페리스 몬테카를로,2026-09-24T12:26:31.239729+00:00,gpt-5.6-luna
luckyscent:1154,산탈 뒤 파시피크 오 드 퍼퓸,페리스 몬테 카를로,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1155,바닐라 블랙베리,콩투아르 쉬드 파시피크,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1156,윈 톤 드 로즈 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1157,플라비아 바닐라 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1158,토털리 화이트 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1159,시더 우드페커 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1160,밀키 머스크 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1161,톰보이 네롤리 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1162,우디 퍼펙토 오 드 퍼퓸,팔레 무아 드 파르퓸,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1163,사토리 오 드 퍼퓸,파르퓸 사토리,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1164,아이리스 옴므 오 드 퍼퓸,파르퓸 사토리,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1165,하나 히라쿠 오 드 퍼퓸,파르퓸 사토리,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1166,와산본 오 드 퍼퓸,파르퓸 사토리,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1167,이오 논 오 마니 케 미 아카레치노 일 볼토 엑스트레 드 퍼퓸,우눔,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1168,블랙 팬텀 오 드 퍼퓸,바이 킬리안,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1169,시티즌 엑스 오 드 퍼퓸,엑스 니힐로,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1170,브래컨 우먼 오 드 퍼퓸,아뮤아쥬,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1171,브루클린 오 드 퍼퓸,갈리반트,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1172,이스탄불 오 드 퍼퓸,갈리반트,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1173,런던 오 드 퍼퓸,갈리반트,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1174,텔아비브 오 드 퍼퓸,갈리반트,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1175,라 토스카 오 드 퍼퓸,제르조프 - 카사모라티,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1176,미라빌리스 오 드 퍼퓸,라르티장 파르퓌메르,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1177,아르카나 로사 오 드 퍼퓸,라르티장 파르퓌메르,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1178,테네브레 오 드 퍼퓸,라르티장 파르퓌메르,2026-09-24T12:26:41.856853+00:00,gpt-5.6-luna
luckyscent:1179,당신 또는 당신 같은 누군가 오 드 퍼퓸,에따 리브르 도랑주,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1180,비올라세움 오 드 퍼퓸,라르티장 파퓨머,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1181,베네눔 오 드 퍼퓸,라르티장 파퓨머,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1182,니세안 오 드 퍼퓸,퍼퓸 드 말리,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1183,아쿠아 에 주케로 향 바디 크림,프로푸뭄,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1184,아쿠아 디 살레 향 바디 크림,프로푸뭄,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1185,아쿠아 비바 향 바디 크림,프로푸뭄,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1186,둘치스 인 푼도 향 바디 크림,프로푸뭄,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1187,콘페토 향 바디 크림,프로푸뭄,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1188,바니타스 향 바디 크림,프로푸뭄,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1189,페우 시크릿 오 드 퍼퓸,브루노 파졸라리,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1190,머스크 골드 퍼퓸 오일,브루노 아캄포라,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1191,머스크 골드 엑스트레 드 퍼퓸 엑스트레,브루노 아캄포라,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1192,사이프러스 셰이드 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1193,데이트 딜라이트 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1194,골든 파우더 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1195,그레이프 펄스 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1196,아몬드 하모니 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1197,블레싱 사일런스 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1198,브레스 오브 더 인피니트 오 드 퍼퓸,더 하우스 오브 우드,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1199,클랜데스틴 클라라 오 드 퍼퓸,펜할리곤스,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1200,리비에르 엑스트레 드 퍼퓸,타민,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1201,블랙머스크 오 드 퍼퓸,마드 에 렌,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1202,두르가 오 드 퍼퓸,디에스 앤 더가,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1203,떼 누아 29 퍼퓸 오일,르 라보,2026-09-24T12:26:56.499176+00:00,gpt-5.6-luna
luckyscent:1204,아쿠아 셀레스티아 오 드 뚜왈렛,메종 프란시스 커정,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1205,댄델리온 피그 오 드 퍼퓸,샤이 앤 블루,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1206,라이노서러스 엑스트레 드 퍼퓸,주올로지스트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1207,마카크 오 드 퍼퓸,주올로지스트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1208,나이팅게일 엑스트레 드 퍼퓸,주올로지스트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1209,허밍버드 엑스트레 드 퍼퓸,주올로지스트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1210,비버 오 드 퍼퓸,주올로지스트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1211,시벳 엑스트레 드 퍼퓸,주올로지스트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1212,오드 우드 바디 스프레이 센티드 바디 스프레이,톰 포드 프라이빗 블렌드,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1213,캑타이 오 드 퍼퓸,레짐 데 플뢰르,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1214,글라스 블룸스 오 드 퍼퓸,레짐 데 플뢰르,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1215,폴링 트리즈 오 드 퍼퓸,레짐 데 플뢰르,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1216,골드 리브스 오 드 퍼퓸,레짐 데 플뢰르,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1217,키스멧 오 드 퍼퓸,뤼뱅,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1218,블랙 아프간 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1219,푸에고 플로레스 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1220,베티베르 부콜리크 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1221,클레망틴 캘리포니아 코롱 앱솔루,아틀리에 코롱,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1222,베이스 솔로 오 드 퍼퓸,더 배거본드 프린스,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1223,앰버 플러시 센티드 바디 오일,타우어 퍼퓸스,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1224,로즈 딜라이트 센티드 바디 오일,타우어 퍼퓸스,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1225,11 오 드 퍼퓸,보리스 비드잔 사베리,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1226,오 들라 나르시스 오 드 퍼퓸,브루노 파졸리,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1227,아이 필 러브 오 드 퍼퓸,시나몬 프로젝트,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1228,콩트르 봄바르드 32 엑스트레 드 퍼퓸,필리포 소르치넬리 - 소프,2026-09-24T12:27:09.709264+00:00,gpt-5.6-luna
luckyscent:1229,플랭 주 III-V 엑스트레 드 퍼퓸,필리포 소르치넬리 - 사우프,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1230,부아 위멘 8 엑스트레 드 퍼퓸,필리포 소르치넬리 - 사우프,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1231,미시시피 메디신 포켓 퍼퓸 퍼퓸 오일,디에스 앤 더가,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1232,보메이커스 포켓 퍼퓸 퍼퓸 오일,디에스 앤 더가,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1233,디베이저 포켓 퍼퓸 퍼퓸 오일,디에스 앤 더가,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1234,데빌 텐더 오 드 퍼퓸,엑스 니힐로,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1235,수블림 에상스 뮈스크 퍼퓸 오일,엑스 니힐로,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1236,파르팡 드 니콜라이 - 오 드 유자 트래블 스프레이,럭키센트 구매 사은품,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1237,소프트 텐션 오 드 퍼퓸,안드레아 마크 퍼퓸,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1238,아르볼레 오 드 퍼퓸,히람 그린 퍼퓸,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1239,로드 조지의 비극 오 드 퍼퓸,펜할리곤스,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1240,레이디 블랑쉬의 복수 오 드 퍼퓸,펜할리곤스,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1241,공작에 관한 헛소동 오 드 퍼퓸,펜할리곤스,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1242,선망받는 공작부인 로즈 오 드 퍼퓸,펜할리곤스,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1243,인투 더 보이드 오 드 퍼퓸,줄리엣 해즈 어 건,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1244,오 쾨르 뒤 데제르 퍼퓸 엑스트레,타우어 퍼퓸,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1245,셰이두나 퍼퓸 엑스트레,퓨어디스턴스,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1246,그래파이트 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1247,블랙 우두 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1248,코벤트 가든 오 드 퍼퓸,잭 퍼퓸,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1249,레드 머스크 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1250,테르 누아르 오 드 퍼퓸,마드 에 렌,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1251,피카딜리 '69 오 드 퍼퓸,잭 퍼퓸,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1252,잭 오 드 퍼퓸,잭 퍼퓸,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1253,오 사크레 엑스트레 드 퍼퓸,힐리,2026-09-24T12:27:26.422789+00:00,gpt-5.6-luna
luckyscent:1254,아라비안 호스 오 드 퍼퓸,"피에르 기욤 파리, 파퓌메리 제네랄",2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1255,퀴르 안달루 오 드 퍼퓸,라니아 제이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1256,1962 오 드 퍼퓸,플로리스 런던,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1257,1976 오 드 퍼퓸,플로리스 런던,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1258,음... 오 드 퍼퓸,줄리엣 해즈 어 건,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1259,러시안 레더 오 드 퍼퓸,메모,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1260,인센스 우드 오 드 퍼퓸,파르팽 드 니콜라이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1261,릴락 러브 오 드 퍼퓸,아무아주,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1262,르 바르비에 드 탕제 오 드 퍼퓸,파르팽 드 엠디씨아이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1263,느와르 드 느와르 센티드 바디 스프레이,톰 포드 프라이빗 블렌드,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1264,토바코 바닐 센티드 바디 스프레이,톰 포드 프라이빗 블렌드,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1265,투스칸 레더 센티드 바디 스프레이,톰 포드 프라이빗 블렌드,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1266,앙브르 루 오 드 퍼퓸,라니아 제이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1267,자스맹 카마 오 드 퍼퓸,라니아 제이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1268,T. 아바네로 오 드 퍼퓸,라니아 제이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1269,라방드 44 오 드 퍼퓸,라니아 제이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1270,우드 아삼 오 드 퍼퓸,라니아 제이,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1271,라름 뒤 데제르 오 드 퍼퓸,아틀리에 데 조르,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1272,룬 펠린 오 드 퍼퓸,아틀리에 데 조르,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1273,로즈 오메야드 오 드 퍼퓸,아틀리에 데 조르,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1274,바테므 뒤 푀 오 드 퍼퓸,세르주 루텐,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1275,그린 펄 오 드 퍼퓸,타민,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1276,앰버 아우드 엑스트레 드 퍼퓸,로자 퍼퓸,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1277,머스크 아우드 엑스트레 드 퍼퓸,로자 퍼퓸,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:1278,디아길레프 엑스트레 드 퍼퓸,로자 퍼퓸,2026-09-24T12:27:41.284544+00:00,gpt-5.6-luna
luckyscent:627,메가마레 퍼퓸,오르토 파리시,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1279,누와 엑스트레 드 퍼퓸,로자 퍼퓸,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1280,앙브르 미티크 오 드 퍼퓸,메트르 파퓌메르 에 갱티에,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1281,화이트 자고라 오 드 뚜왈렛,디퍼런트 컴퍼니,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1282,뉴 시벳 엑스트레 드 퍼퓸,슬럼버하우스,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1283,블루베리 머스크 오 드 퍼퓸,셰이 앤 블루,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1284,그랑 수아르 오 드 퍼퓸,메종 프란시스 커정,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1285,이리스 블뢰 그리 오 드 퍼퓸,메트르 파퓌메르 에 갱티에,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1286,쁘띠 마탱 오 드 퍼퓸,메종 프란시스 커정,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1287,노블 VII 코스모스 플라워 엑스트레 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1288,이사라 엑스트레 드 퍼퓸,두시타,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1289,멜로디 드 라무르 엑스트레 드 퍼퓸,두시타,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1290,우드 인피니 엑스트레 드 퍼퓸,두시타,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1291,보드카 온 더 록스 오 드 퍼퓸,바이 킬리안,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1292,노블 VII 록 로즈 엑스트레 드 퍼퓸,클라이브 크리스찬,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1293,모하비 고스트 롤온 오일 퍼퓸 오일,바이레도,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1294,스웨이드 핸드 워시,바이레도,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1295,스웨이드 핸드 로션,바이레도,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1296,세미날리스 퍼퓸,오르토 파리시,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1297,레이튼 오 드 퍼퓸,퍼퓸 드 말리,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1298,앰버 스카이 오 드 퍼퓸,엑스 니힐로,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1299,우드 쉬블림 엘릭서 드 퍼퓸,퍼퓸 드 니콜라이,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1300,오럼 오 드 퍼퓸,케미,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1301,로즈 아틀란틱 오 드 퍼퓸,디에스 앤 더가,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1302,화이트 피콕 릴리 오 드 퍼퓸,디에스 앤 더가,2026-09-24T23:47:39.091609+00:00,gpt-5.6-luna
luckyscent:1303,라디오 봄베이 오 드 퍼퓸,디에스앤더가,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1304,앰버 룸 오 드 퍼퓸,타민,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1305,고딕 V 퍼퓸 오일 롤온,로리 로드킨,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1306,고딕 IV 퍼퓸 오일 롤온,로리 로드킨,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1307,인디언 우드 오 드 퍼퓸,"피에르 기욤 파리, 퍼퓸 제네랄",2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1308,르 뮈스크 & 라 포 오 드 퍼퓸,"피에르 기욤 파리, 퍼퓸 제네랄",2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1309,베르가모토 디 포지타노 오 드 퍼퓸,플로리스 런던,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1310,플로플럼 (플로르 데 마요) 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1311,코코 코코 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1312,마데라스 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1313,로사스 프레스카스 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1314,로사스 세카스 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1315,타바코 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1316,플로르 데 나란호 오 드 퍼퓸,코키 코키,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1317,사블 & 솔레이유 오 드 퍼퓸,페이돈,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1318,스위트 바닐라 오 드 퍼퓸,몽탈,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1319,우드메이징 오 드 퍼퓸,몽탈,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1320,라테사 오 드 퍼퓸,마스크 밀라노,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1321,베르트랑 뒤샤푸르 오 드 뚜왈렛,프로젝트 레니게이즈,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1322,게자 쇤 오 드 뚜왈렛,프로젝트 레니게이즈,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1323,마크 벅스턴 오 드 뚜왈렛,프로젝트 레니게이즈,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
luckyscent:1324,보헤아 보엠 오 드 퍼퓸,모나 디 오리오,2026-09-24T23:47:51.313017+00:00,gpt-5.6-luna
